1705417456 Linux 5.4.0-1103-aws (ip-10-0-129-47) 01/16/24 _x86_64_ (16 CPU)
1705417457
1705417457 15:04:16 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417458 15:04:18 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417458 15:04:18 7 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417458 15:04:18 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417458 15:04:18 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417458 15:04:18 10 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417458 15:04:18 11 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417458 15:04:18 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417458 15:04:18 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417458 15:04:18 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417458 15:04:18 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459
1705417459 15:04:18 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417459 15:04:19 all 0.06 0.00 0.06 0.00 0.00 0.00 0.00 0.00 0.00 99.87
1705417459 15:04:19 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 2 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417459 15:04:19 3 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417459 15:04:19 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460
1705417460 15:04:19 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417460 15:04:20 all 0.06 0.00 0.19 0.00 0.00 0.00 0.00 0.00 0.00 99.75
1705417460 15:04:20 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 3 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 4 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417460 15:04:20 5 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417460 15:04:20 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 11 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417460 15:04:20 12 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417460 15:04:20 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417460 15:04:20 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461
1705417461 15:04:20 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417461 15:04:21 all 0.00 0.00 0.13 0.00 0.00 0.00 0.00 0.00 0.00 99.87
1705417461 15:04:21 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 2 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417461 15:04:21 3 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 10 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417461 15:04:21 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417461 15:04:21 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462
1705417462 15:04:21 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417462 15:04:22 all 0.00 0.00 0.19 0.00 0.00 0.00 0.00 0.00 0.00 99.81
1705417462 15:04:22 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 3 0.00 0.00 1.96 0.00 0.00 0.00 0.00 0.00 0.00 98.04
1705417462 15:04:22 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417462 15:04:22 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463
1705417463 15:04:22 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417463 15:04:23 all 0.06 0.00 0.12 0.00 0.00 0.00 0.00 0.00 0.00 99.81
1705417463 15:04:23 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 1 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417463 15:04:23 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 3 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417463 15:04:23 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 10 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417463 15:04:23 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417463 15:04:23 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417464
1705417464 15:04:23 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417464 15:04:24 all 40.31 0.00 4.17 0.00 0.00 0.00 0.00 0.00 0.00 55.51
1705417464 15:04:24 0 34.34 0.00 5.05 0.00 0.00 0.00 0.00 0.00 0.00 60.61
1705417464 15:04:24 1 36.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 60.00
1705417464 15:04:24 2 80.81 0.00 12.12 0.00 0.00 0.00 0.00 0.00 0.00 7.07
1705417464 15:04:24 3 33.66 0.00 4.95 0.00 0.00 0.00 0.00 0.00 0.00 61.39
1705417464 15:04:24 4 39.22 0.00 4.90 0.00 0.00 0.00 0.00 0.00 0.00 55.88
1705417464 15:04:24 5 39.60 0.00 2.97 0.00 0.00 0.00 0.00 0.00 0.00 57.43
1705417465 15:04:24 6 38.61 0.00 4.95 0.00 0.00 0.00 0.00 0.00 0.00 56.44
1705417465 15:04:24 7 38.00 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 60.00
1705417465 15:04:24 8 37.00 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 61.00
1705417465 15:04:24 9 38.00 0.00 3.00 0.00 0.00 0.00 0.00 0.00 0.00 59.00
1705417465 15:04:24 10 39.00 0.00 3.00 0.00 0.00 0.00 0.00 0.00 0.00 58.00
1705417465 15:04:24 11 40.00 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 58.00
1705417465 15:04:24 12 40.00 0.00 3.00 0.00 0.00 0.00 0.00 0.00 0.00 57.00
1705417465 15:04:24 13 36.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 60.00
1705417465 15:04:24 14 37.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 59.00
1705417465 15:04:24 15 38.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 58.00
1705417465
1705417465 15:04:24 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417465 15:04:25 all 54.76 0.00 3.63 0.00 0.00 0.00 0.00 0.00 0.00 41.61
1705417465 15:04:25 0 52.48 0.00 4.95 0.00 0.00 0.00 0.99 0.00 0.00 41.58
1705417465 15:04:25 1 55.45 0.00 3.96 0.00 0.00 0.00 0.00 0.00 0.00 40.59
1705417465 15:04:25 2 53.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 43.00
1705417465 15:04:25 3 57.58 0.00 2.02 0.00 0.00 0.00 0.00 0.00 0.00 40.40
1705417465 15:04:25 4 58.00 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 40.00
1705417465 15:04:25 5 55.56 0.00 3.03 0.00 0.00 0.00 0.00 0.00 0.00 41.41
1705417465 15:04:25 6 54.55 0.00 1.01 0.00 0.00 0.00 0.00 0.00 0.00 44.44
1705417465 15:04:25 7 54.55 0.00 4.04 0.00 0.00 0.00 0.00 0.00 0.00 41.41
1705417465 15:04:25 8 53.47 0.00 4.95 0.00 0.00 0.00 0.00 0.00 0.00 41.58
1705417465 15:04:25 9 52.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 44.00
1705417465 15:04:25 10 54.46 0.00 3.96 0.00 0.00 0.00 0.00 0.00 0.00 41.58
1705417465 15:04:25 11 56.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 40.00
1705417465 15:04:25 12 54.90 0.00 4.90 0.00 0.00 0.00 0.00 0.00 0.00 40.20
1705417465 15:04:25 13 56.00 0.00 3.00 0.00 0.00 0.00 0.00 0.00 0.00 41.00
1705417465 15:04:25 14 57.00 0.00 3.00 0.00 0.00 0.00 0.00 0.00 0.00 40.00
1705417465 15:04:25 15 51.00 0.00 5.00 0.00 0.00 0.00 0.00 0.00 0.00 44.00
1705417466
1705417466 15:04:25 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417466 15:04:26 all 1.38 0.00 0.50 0.00 0.00 0.00 0.00 0.00 0.00 98.12
1705417466 15:04:26 0 3.96 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.04
1705417466 15:04:26 1 1.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417466 15:04:26 2 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417466 15:04:26 3 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417466 15:04:26 4 1.98 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 97.03
1705417466 15:04:26 5 2.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 97.00
1705417466 15:04:26 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417466 15:04:26 7 0.99 0.00 1.98 0.00 0.00 0.00 0.00 0.00 0.00 97.03
1705417466 15:04:26 8 1.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417466 15:04:26 9 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417466 15:04:26 10 1.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.98
1705417466 15:04:26 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417466 15:04:26 12 2.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.96
1705417466 15:04:26 13 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417466 15:04:26 14 3.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 96.00
1705417466 15:04:26 15 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417467
1705417467 15:04:26 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417467 15:04:27 all 1.07 0.00 0.25 0.00 0.00 0.00 0.00 0.00 0.00 98.68
1705417467 15:04:27 0 0.00 0.00 1.01 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417467 15:04:27 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417467 15:04:27 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417467 15:04:27 3 1.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417467 15:04:27 4 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417467 15:04:27 5 2.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.98
1705417467 15:04:27 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417467 15:04:27 7 1.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.02
1705417467 15:04:27 8 1.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.02
1705417467 15:04:27 9 1.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417467 15:04:27 10 1.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417467 15:04:27 11 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417467 15:04:27 12 1.96 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 97.06
1705417467 15:04:27 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417467 15:04:27 14 4.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.00
1705417467 15:04:27 15 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417468
1705417468 15:04:27 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417468 15:04:28 all 1.19 0.00 0.19 0.00 0.00 0.00 0.00 0.00 0.00 98.62
1705417468 15:04:28 0 1.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.02
1705417468 15:04:28 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417468 15:04:28 2 1.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.02
1705417468 15:04:28 3 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417468 15:04:28 4 1.98 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 97.03
1705417468 15:04:28 5 2.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417468 15:04:28 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417468 15:04:28 7 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417468 15:04:28 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417468 15:04:28 9 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417468 15:04:28 10 0.99 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 98.02
1705417468 15:04:28 11 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417468 15:04:28 12 1.01 0.00 1.01 0.00 0.00 0.00 0.00 0.00 0.00 97.98
1705417468 15:04:28 13 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417468 15:04:28 14 4.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.00
1705417468 15:04:28 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417469
1705417469 15:04:28 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417469 15:04:29 all 1.06 0.00 0.25 0.00 0.00 0.06 0.00 0.00 0.00 98.62
1705417469 15:04:29 0 2.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417469 15:04:29 1 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417469 15:04:29 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417469 15:04:29 3 2.94 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 96.08
1705417469 15:04:29 4 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417469 15:04:29 5 2.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.98
1705417469 15:04:29 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417469 15:04:29 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417469 15:04:29 8 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417469 15:04:29 9 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417469 15:04:29 10 1.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417469 15:04:29 11 0.99 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 98.02
1705417469 15:04:29 12 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417469 15:04:29 13 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417469 15:04:29 14 2.02 0.00 1.01 0.00 0.00 0.00 0.00 0.00 0.00 96.97
1705417469 15:04:29 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417470
1705417470 15:04:29 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417470 15:04:30 all 1.50 0.00 0.31 0.00 0.00 0.00 0.00 0.00 0.00 98.19
1705417470 15:04:30 0 1.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.02
1705417470 15:04:30 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417470 15:04:30 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417470 15:04:30 3 2.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.98
1705417470 15:04:30 4 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417470 15:04:30 5 2.97 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 96.04
1705417470 15:04:30 6 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705417470 15:04:30 7 2.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.98
1705417470 15:04:30 8 2.97 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 96.04
1705417470 15:04:30 9 2.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705417470 15:04:30 10 1.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.02
1705417470 15:04:30 11 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705417470 15:04:30 12 1.98 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 97.03
1705417470 15:04:30 13 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417470 15:04:30 14 4.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.00
1705417470 15:04:30 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417471
1705417471 15:04:30 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705417471 15:04:31 all 1.75 0.00 0.31 0.00 0.00 0.00 0.00 0.00 0.00 97.93
1705417471 15:04:31 0 3.96 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.04
1705417471 15:04:31 1 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417471 15:04:31 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705417471 15:04:31 3 1.98 0.00 1.98 0.00 0.00 0.00 0.00 0.00 0.00 96.04
1705417471 15:04:31 4 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705417471 15:04:31 5 4.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.00
1705417471 15:04:31 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
